15.13000030517578, 15.7, 0
18.780000305175783, 9.05, 0
18.780000305175783, 8.5, 0
18.38000030517578, 8.5, 0
17.230000305175782, 8.6, 0
17.63000030517578, 8.1, 0
16.93000030517578, 7.6, 0
16.230000305175782, 8.15, 0
16.18000030517578, 9.1, 0
15.580000305175782, 8.4, 0
15.38000030517578, 8.1, 0
14.88000030517578, 8.85, 0
15.38000030517578, 9.8, 0
14.680000305175781, 9.5, 0
14.780000305175781, 10, 0
14.580000305175782, 11, 1
15.180000305175781, 11, 1
16.530000305175783, 11.05, 1
16.43000030517578, 11.75, 1
15.980000305175782, 12.4, 1
15.680000305175781, 11.6, 1
18.530000305175783, 12.8, 1
18.18000030517578, 12.05, 1
17.230000305175782, 12, 1
17.68000030517578, 13.3, 1
20.38000030517578, 12.7, 1
20.18000030517578, 13.5, 1
19.33000030517578, 13.4, 1
21.63000030517578, 12.55, 1
21.530000305175783, 11.75, 1
20.68000030517578, 12, 1
22.480000305175782, 10.95, 1
21.88000030517578, 10.45, 1
21.38000030517578, 11.05, 1
23.38000030517578, 10, 1
22.58000030517578, 9.8, 1
22.08000030517578, 8.8, 0
22.980000305175782, 8.8, 0
23.38000030517578, 8.15, 0
22.93000030517578, 7.2, 0
21.980000305175782, 7.3, 0
22.38000030517578, 8, 0
20.980000305175782, 6.45, 0
19.280000305175783, 5.65, 0
19.88000030517578, 5.9, 0
21.18000030517578, 5.3, 0
22.38000030517578, 6, 0
21.780000305175783, 6.3, 0
17.13000030517578, 3.9, 0
19.980000305175782, 3.95, 0
17.980000305175782, 5.2, 0
17.780000305175783, 3.4, 0
14.180000305175781, 3.4, 0
14.38000030517578, 5.25, 0
14.580000305175782, 4.4, 0
16.13000030517578, 3.2, 0
16.38000030517578, 5.3, 0
12.580000305175782, 7.5, 0
11.63000030517578, 6.85, 0
10.980000305175782, 5.15, 0
11.980000305175782, 4.7, 0
12.980000305175782, 3.9, 0
13.430000305175781, 6, 0
12.530000305175781, 6, 0
11.38000030517578, 8.9, 0
11.030000305175781, 10.1, 0
10.180000305175781, 9.95, 0
9.830000305175782, 8.45, 0
9.38000030517578, 7.25, 0
10.280000305175781, 6.2, 0
10.330000305175782, 6.2, 0
8.830000305175782, 10.9, 1
10.180000305175781, 11, 1
11.480000305175782, 11.6, 1
11.580000305175782, 13.15, 1
9.980000305175782, 13.55, 1
10.080000305175782, 15.15, 1
9.580000305175782, 12.6, 1
10.530000305175781, 12.5, 1
13.38000030517578, 14.6, 1
13.330000305175782, 16.2, 1
11.780000305175781, 15.2, 1
12.780000305175781, 14.65, 1
19.030000305175783, 18, 1
18.13000030517578, 16.45, 1
16.730000305175782, 15.75, 1
14.280000305175781, 16.2, 1
15.38000030517578, 16.8, 1
17.68000030517578, 18, 1
12.430000305175781, 16.95, 1
13.780000305175781, 17.2, 1
16.93000030517578, 16.85, 1
16.63000030517578, 18.25, 1
21.980000305175782, 16.6, 1
21.68000030517578, 17.95, 1
19.980000305175782, 17.85, 1
19.93000030517578, 16.6, 1
23.780000305175783, 17.35, 1
26.83000030517578, 16.2, 1
26.980000305175782, 14.6, 1
26.83000030517578, 13, 1
25.68000030517578, 13.4, 1
23.88000030517578, 15.35, 1
24.780000305175783, 15.9, 1
24.43000030517578, 13.9, 1
22.230000305175782, 15.3, 1
20.88000030517578, 17, 1
18.480000305175782, 17, 1
11.38000030517578, 14.45, 1
25.780000305175783, 14.4, 1
25.88000030517578, 11.65, 1
27.93000030517578, 12.9, 1
29.38000030517578, 14.2, 1
30.83000030517578, 12.9, 1
30.33000030517578, 11.8, 1
28.63000030517578, 10.6, 1
26.280000305175783, 11.2, 1
27.63000030517578, 11.7, 1
27.530000305175783, 8.95, 1
31.38000030517578, 9.45, 1
30.980000305175782, 10.9, 1
26.730000305175782, 8.05, 0
29.33000030517578, 5.75, 0
32.380000305175784, 5.15, 0
31.230000305175782, 7.1, 0
27.18000030517578, 4.6, 0
25.43000030517578, 3.25, 0
22.730000305175782, 1.7, 0
24.980000305175782, 0.4, 0
30.38000030517578, 0.55, 0
28.43000030517578, 1.6, 0
27.980000305175782, 2.85, 0
30.83000030517578, 2.75, 0
31.08000030517578, 4.4, 0
27.58000030517578, 5.9, 0
29.63000030517578, 7.4, 0
29.730000305175782, 9.4, 1
14.63000030517578, 6.3, 1
24.93000030517578, 4.2, 1
10.280000305175781, 7.65, 1
10.780000305175781, 16.05, 0
28.030000305175783, 15.5, 0
